CustomerKey,Customer ID,Customer,City,State-Province,Country-Region,Postal Code
16439,AW00016439,Dawn Deng,Paris,Seine (Paris),France,75003
16440,AW00016440,Jimmy Martin,Paris,Seine (Paris),France,75016
16468,AW00016468,Orlando Dominguez,Paris,Seine (Paris),France,75009
16472,AW00016472,Olivia Robinson,Paris,Seine (Paris),France,75007
16476,AW00016476,Shawn Xie,Paris,Seine (Paris),France,75012
16510,AW00016510,Brad Nara,Paris,Seine (Paris),France,75017
16535,AW00016535,Colin Chen,Paris,Seine (Paris),France,75013
16545,AW00016545,Alicia Pal,Paris,Seine (Paris),France,75013
16557,AW00016557,Derek Chander,Paris,Seine (Paris),France,75008
17088,AW00017088,Wayne Yuan,Paris,Seine (Paris),France,75019
17196,AW00017196,Douglas Fernandez,Paris,Seine (Paris),France,75019
17633,AW00017633,Gary Dominguez,Paris,Seine (Paris),France,75017
17638,AW00017638,Clarence Zheng,Paris,Seine (Paris),France,75016
17643,AW00017643,Wesley Cai,Paris,Seine (Paris),France,75013
17711,AW00017711,Kristin Luo,Paris,Seine (Paris),France,75016
17716,AW00017716,Cesar Gonzalez,Paris,Seine (Paris),France,75003
17752,AW00017752,Deanna Hernandez,Paris,Seine (Paris),France,75005
17759,AW00017759,Kristopher Sanchez,Paris,Seine (Paris),France,75007
17766,AW00017766,Jake Xu,Paris,Seine (Paris),France,75003
17787,AW00017787,Alejandro Zhao,Paris,Seine (Paris),France,75005
17816,AW00017816,Kathryn Raje,Paris,Seine (Paris),France,75002
17834,AW00017834,Michele Gill,Paris,Seine (Paris),France,75008
17874,AW00017874,Natasha Alvarez,Paris,Seine (Paris),France,75002
17885,AW00017885,Julio Carlson,Paris,Seine (Paris),France,75003
17899,AW00017899,Theresa Moreno,Paris,Seine (Paris),France,75012
17900,AW00017900,Victoria Snowden,Paris,Seine (Paris),France,75019
17930,AW00017930,Chelsea Srini,Paris,Seine (Paris),France,75017
17953,AW00017953,Latoya Raje,Paris,Seine (Paris),France,75006
17973,AW00017973,Johnathan Rodriguez,Paris,Seine (Paris),France,75012
17987,AW00017987,Cara Sun,Paris,Seine (Paris),France,75013
17988,AW00017988,Alfredo Diaz,Paris,Seine (Paris),France,75016
18004,AW00018004,Tonya Shen,Paris,Seine (Paris),France,75007
18011,AW00018011,Frank Gomez,Paris,Seine (Paris),France,75008
18032,AW00018032,Cassie Raji,Paris,Seine (Paris),France,75016
18138,AW00018138,Walter Alonso,Paris,Seine (Paris),France,75016
18143,AW00018143,Chad Shen,Paris,Seine (Paris),France,75010
18144,AW00018144,Katie Chapman,Paris,Seine (Paris),France,75016
18175,AW00018175,Carrie Hernandez,Paris,Seine (Paris),France,75007
18179,AW00018179,Chelsea McDonald,Paris,Seine (Paris),France,75010
18184,AW00018184,Leonard Chande,Paris,Seine (Paris),France,75008
18618,AW00018618,Mitchell Rai,Paris,Seine (Paris),France,75012
18630,AW00018630,Priscilla She,Paris,Seine (Paris),France,75009
19033,AW00019033,Omar Lin,Paris,Seine (Paris),France,75017
19041,AW00019041,Autumn Zheng,Paris,Seine (Paris),France,75007
19061,AW00019061,Heather Gao,Paris,Seine (Paris),France,75010
19062,AW00019062,Erica Zhou,Paris,Seine (Paris),France,75016
19075,AW00019075,Brent Wu,Paris,Seine (Paris),France,75013
19183,AW00019183,Edwin Raje,Paris,Seine (Paris),France,75009
19194,AW00019194,Cesar Garcia,Paris,Seine (Paris),France,75010
19252,AW00019252,Jasmine Brooks,Paris,Seine (Paris),France,75007
19256,AW00019256,Abigail Griffin,Paris,Seine (Paris),France,75007
19280,AW00019280,Darrell Andersen,Paris,Seine (Paris),France,75003
19287,AW00019287,Shane Chandra,Paris,Seine (Paris),France,75006
19292,AW00019292,Micah Lin,Paris,Seine (Paris),France,75009
19296,AW00019296,Jake Zheng,Paris,Seine (Paris),France,75009
19310,AW00019310,Evelyn Raman,Paris,Seine (Paris),France,75019
19324,AW00019324,Tanya Blanco,Paris,Seine (Paris),France,75012
19336,AW00019336,Ricardo Andersen,Paris,Seine (Paris),France,75002
19367,AW00019367,Johnathan Gonzalez,Paris,Seine (Paris),France,75002
19376,AW00019376,Paige Wood,Paris,Seine (Paris),France,75007
19427,AW00019427,Troy Lopez,Paris,Seine (Paris),France,75008
19436,AW00019436,Gregory Pal,Paris,Seine (Paris),France,75016
19464,AW00019464,Tyrone Alonso,Paris,Seine (Paris),France,75017
19469,AW00019469,Valerie Cai,Paris,Seine (Paris),France,75007
19473,AW00019473,Roger Chande,Paris,Seine (Paris),France,75016
19475,AW00019475,Mandy Ye,Paris,Seine (Paris),France,75003
19484,AW00019484,Willie Liang,Paris,Seine (Paris),France,75009
19485,AW00019485,Raul Shan,Paris,Seine (Paris),France,75003
19490,AW00019490,Kristina Smith,Paris,Seine (Paris),France,75019
19494,AW00019494,Sergio Martinez,Paris,Seine (Paris),France,75009
19495,AW00019495,Francis Gill,Paris,Seine (Paris),France,75013
19507,AW00019507,Raul Shen,Paris,Seine (Paris),France,75013
19508,AW00019508,Troy Rana,Paris,Seine (Paris),France,75012
19519,AW00019519,Bianca Zhu,Paris,Seine (Paris),France,75010
19908,AW00019908,Pamela Prasad,Paris,Seine (Paris),France,75012
19920,AW00019920,Meredith Sanchez,Paris,Seine (Paris),France,75005
19923,AW00019923,Joe Prasad,Paris,Seine (Paris),France,75016
19932,AW00019932,Javier Sanz,Paris,Seine (Paris),France,75017
19943,AW00019943,Walter Carlson,Paris,Seine (Paris),France,75003
20061,AW00020061,Sharon Nath,Paris,Seine (Paris),France,75009
20063,AW00020063,Kristy Ortega,Paris,Seine (Paris),France,75003
20568,AW00020568,Dustin Raji,Paris,Seine (Paris),France,75007
20578,AW00020578,Martin Kapoor,Paris,Seine (Paris),France,75002
20580,AW00020580,Ernest Huang,Paris,Seine (Paris),France,75013
20794,AW00020794,Brenda Rana,Paris,Seine (Paris),France,75010
20796,AW00020796,Claudia Guo,Paris,Seine (Paris),France,75005
20826,AW00020826,Jillian Raman,Paris,Seine (Paris),France,75017
20878,AW00020878,Erika Ortega,Paris,Seine (Paris),France,75002
20883,AW00020883,Latoya Rai,Paris,Seine (Paris),France,75002
20895,AW00020895,Ruben Jimenez,Paris,Seine (Paris),France,75019
20910,AW00020910,Carolyn Malhotra,Paris,Seine (Paris),France,75009
20911,AW00020911,Katrina Raje,Paris,Seine (Paris),France,75017
20935,AW00020935,Desiree Jimenez,Paris,Seine (Paris),France,75007
20960,AW00020960,Darrell Beck,Paris,Seine (Paris),France,75003
20962,AW00020962,Sharon Xie,Paris,Seine (Paris),France,75009
20974,AW00020974,George Subram,Paris,Seine (Paris),France,75013
21017,AW00021017,Leslie Romero,Paris,Seine (Paris),France,75008
21021,AW00021021,Gary Serrano,Paris,Seine (Paris),France,75013
21024,AW00021024,Lori Jimenez,Paris,Seine (Paris),France,75017
21030,AW00021030,Lindsay Xu,Paris,Seine (Paris),France,75006
21038,AW00021038,Pedro Lopez,Paris,Seine (Paris),France,75008
21041,AW00021041,Eddie Serrano,Paris,Seine (Paris),France,75012
21050,AW00021050,Alan Cai,Paris,Seine (Paris),France,75019
21061,AW00021061,Desiree Suarez,Paris,Seine (Paris),France,75009
21081,AW00021081,Xavier Smith,Paris,Seine (Paris),France,75007
21088,AW00021088,Alvin Anand,Paris,Seine (Paris),France,75009
21095,AW00021095,Lance Munoz,Paris,Seine (Paris),France,75006
21112,AW00021112,Johnathan Prasad,Paris,Seine (Paris),France,75002
21113,AW00021113,Laura Cai,Paris,Seine (Paris),France,75012
21126,AW00021126,Kaitlin Gonzalez,Paris,Seine (Paris),France,75007
21132,AW00021132,Jeffery Hu,Paris,Seine (Paris),France,75009
21505,AW00021505,Ronald Gonzalez,Paris,Seine (Paris),France,75002
21513,AW00021513,Stacey Xu,Paris,Seine (Paris),France,75008
21518,AW00021518,Ruben Madan,Paris,Seine (Paris),France,75008
21522,AW00021522,Morgan Bryant,Paris,Seine (Paris),France,75007
21673,AW00021673,Jésus Gill,Paris,Seine (Paris),France,75007
21675,AW00021675,Adriana Rana,Paris,Seine (Paris),France,75016
21850,AW00021850,Bruce Subram,Paris,Seine (Paris),France,75008
21861,AW00021861,Kari Romero,Paris,Seine (Paris),France,75010
22306,AW00022306,Ivan Kapoor,Paris,Seine (Paris),France,75007
22316,AW00022316,Deanna Sara,Paris,Seine (Paris),France,75016
22319,AW00022319,Jorge Zhou,Paris,Seine (Paris),France,75010
22395,AW00022395,Jermaine Patel,Paris,Seine (Paris),France,75007
22413,AW00022413,Kristi Diaz,Paris,Seine (Paris),France,75019
22417,AW00022417,Shaun Goel,Paris,Seine (Paris),France,75016
22423,AW00022423,Byron Hernandez,Paris,Seine (Paris),France,75007
22431,AW00022431,Marie Dominguez,Paris,Seine (Paris),France,75012
22466,AW00022466,Raul Tang,Paris,Seine (Paris),France,75016
22483,AW00022483,Lee Ramos,Paris,Seine (Paris),France,75012
22484,AW00022484,Kristy Ruiz,Paris,Seine (Paris),France,75003
22500,AW00022500,Brent Zhao,Paris,Seine (Paris),France,75009
22501,AW00022501,Colin Ye,Paris,Seine (Paris),France,75019
22531,AW00022531,Tiffany Zhou,Paris,Seine (Paris),France,75003
22534,AW00022534,Suzanne Liang,Paris,Seine (Paris),France,75016
22542,AW00022542,Teresa Alvarez,Paris,Seine (Paris),France,75013
22567,AW00022567,Glenn Zhu,Paris,Seine (Paris),France,75013
22632,AW00022632,Tabitha Perez,Paris,Seine (Paris),France,75010
22675,AW00022675,Alexandra Winston,Paris,Seine (Paris),France,75007
22676,AW00022676,Stefanie Jordan,Paris,Seine (Paris),France,75003
22704,AW00022704,Bethany Raje,Paris,Seine (Paris),France,75008
22795,AW00022795,Tara Yuan,Paris,Seine (Paris),France,75013
23596,AW00023596,Katherine Bradley,Paris,Seine (Paris),France,75007
23745,AW00023745,Dana Vazquez,Paris,Seine (Paris),France,75008
23746,AW00023746,Lane Sacksteder,Paris,Seine (Paris),France,75012
23749,AW00023749,Brandi Ashe,Paris,Seine (Paris),France,75019
23758,AW00023758,Virginia Malhotra,Paris,Seine (Paris),France,75013
23909,AW00023909,Todd Lin,Paris,Seine (Paris),France,75007
23920,AW00023920,Arthur Ruiz,Paris,Seine (Paris),France,75012
23970,AW00023970,Rebekah Fernandez,Paris,Seine (Paris),France,75010
23973,AW00023973,Zachary Long,Paris,Seine (Paris),France,75007
24013,AW00024013,Jay Ruiz,Paris,Seine (Paris),France,75005
24022,AW00024022,Dale Beck,Paris,Seine (Paris),France,75010
24023,AW00024023,Bonnie Nara,Paris,Seine (Paris),France,75017
24032,AW00024032,Micah Ma,Paris,Seine (Paris),France,75009
24043,AW00024043,Charles Kelly,Paris,Seine (Paris),France,75007
24061,AW00024061,Kelvin Luo,Paris,Seine (Paris),France,75013
24063,AW00024063,Micheal Suarez,Paris,Seine (Paris),France,75017
24076,AW00024076,Casey Hernandez,Paris,Seine (Paris),France,75006
24109,AW00024109,Eddie Suarez,Paris,Seine (Paris),France,75017
24116,AW00024116,Pedro Martinez,Paris,Seine (Paris),France,75007
24125,AW00024125,Tiffany Xu,Paris,Seine (Paris),France,75019
24133,AW00024133,Carla Patel,Paris,Seine (Paris),France,75009
24134,AW00024134,Edgar Kapoor,Paris,Seine (Paris),France,75007
24140,AW00024140,Alvin Lin,Paris,Seine (Paris),France,75017
24141,AW00024141,Misty Nath,Paris,Seine (Paris),France,75010
24203,AW00024203,Keith Xie,Paris,Seine (Paris),France,75002
24208,AW00024208,Sabrina Diaz,Paris,Seine (Paris),France,75007
24542,AW00024542,Arturo Liang,Paris,Seine (Paris),France,75005
24567,AW00024567,Alison Deng,Paris,Seine (Paris),France,75010
24701,AW00024701,Marco Fernandez,Paris,Seine (Paris),France,75005
24724,AW00024724,Alfredo Gutierrez,Paris,Seine (Paris),France,75013
24833,AW00024833,Deanna Ruiz,Paris,Seine (Paris),France,75010
24866,AW00024866,Alejandro Nath,Paris,Seine (Paris),France,75003
24872,AW00024872,Alisha Raje,Paris,Seine (Paris),France,75019
25142,AW00025142,Regina Ray,Paris,Seine (Paris),France,75008
25320,AW00025320,Shannon Hernandez,Paris,Seine (Paris),France,75017
25321,AW00025321,Francis Suarez,Paris,Seine (Paris),France,75008
25475,AW00025475,Destiny Martin,Paris,Seine (Paris),France,75007
25483,AW00025483,Dennis Ma,Paris,Seine (Paris),France,75002
25490,AW00025490,Alvin He,Paris,Seine (Paris),France,75010
25503,AW00025503,Richard Hill,Paris,Seine (Paris),France,75007
25507,AW00025507,Suzanne Guo,Paris,Seine (Paris),France,75003
25518,AW00025518,Oscar Lu,Paris,Seine (Paris),France,75012
25519,AW00025519,Margaret Sun,Paris,Seine (Paris),France,75017
25570,AW00025570,Robyn Torres,Paris,Seine (Paris),France,75008
25600,AW00025600,Derek Anand,Paris,Seine (Paris),France,75009
25606,AW00025606,Meredith Fernandez,Paris,Seine (Paris),France,75005
25613,AW00025613,Erik Ruiz,Paris,Seine (Paris),France,75002
25614,AW00025614,Deanna Subram,Paris,Seine (Paris),France,75012
25639,AW00025639,Russell Lal,Paris,Seine (Paris),France,75002
25643,AW00025643,Sergio Arun,Paris,Seine (Paris),France,75013
25654,AW00025654,Carla Malhotra,Paris,Seine (Paris),France,75003
25662,AW00025662,Andre Kapoor,Paris,Seine (Paris),France,75009
25683,AW00025683,Ebony Ruiz,Paris,Seine (Paris),France,75003
25807,AW00025807,Kaitlin Lopez,Paris,Seine (Paris),France,75010
25808,AW00025808,Janet Carlson,Paris,Seine (Paris),France,75016
26357,AW00026357,Sergio Gonzalez,Paris,Seine (Paris),France,75016
26367,AW00026367,Omar Shan,Paris,Seine (Paris),France,75019
26383,AW00026383,Ronnie Hu,Paris,Seine (Paris),France,75005
26384,AW00026384,Jon Zhu,Paris,Seine (Paris),France,75006
26389,AW00026389,Candice Zhou,Paris,Seine (Paris),France,75016
26405,AW00026405,Naomi Blanco,Paris,Seine (Paris),France,75019
26418,AW00026418,Rafael Chande,Paris,Seine (Paris),France,75016
26827,AW00026827,Renee Rubio,Paris,Seine (Paris),France,75009
26926,AW00026926,Sergio Mehta,Paris,Seine (Paris),France,75019
26935,AW00026935,Gabriel Butler,Paris,Seine (Paris),France,75007
26972,AW00026972,Kristopher Sara,Paris,Seine (Paris),France,75002
27134,AW00027134,Glenn Chen,Paris,Seine (Paris),France,75012
27155,AW00027155,Eric Hall,Paris,Seine (Paris),France,75007
27163,AW00027163,Wayne Luo,Paris,Seine (Paris),France,75008
27182,AW00027182,Jarrod Srini,Paris,Seine (Paris),France,75013
27303,AW00027303,Arturo Yang,Paris,Seine (Paris),France,75012
27306,AW00027306,Tony Black,Paris,Seine (Paris),France,75006
27318,AW00027318,James Bryant,Paris,Seine (Paris),France,75007
27322,AW00027322,Derrick Bradley,Paris,Seine (Paris),France,75019
27764,AW00027764,Jaclyn Becker,Paris,Seine (Paris),France,75008
27769,AW00027769,Marie Madan,Paris,Seine (Paris),France,75003
27776,AW00027776,Audrey Gomez,Paris,Seine (Paris),France,75003
27795,AW00027795,Holly Vance,Paris,Seine (Paris),France,75002
27796,AW00027796,Jarrod Patel,Paris,Seine (Paris),France,75012
27812,AW00027812,Alison Lal,Paris,Seine (Paris),France,75016
27829,AW00027829,Jorge Wang,Paris,Seine (Paris),France,75010
27844,AW00027844,Arturo Li,Paris,Seine (Paris),France,75005
27846,AW00027846,Albert Rubio,Paris,Seine (Paris),France,75013
27851,AW00027851,Diana Martin,Paris,Seine (Paris),France,75008
27854,AW00027854,Marc Rubio,Paris,Seine (Paris),France,75019
27881,AW00027881,Raul Nath,Paris,Seine (Paris),France,75003
27887,AW00027887,Eugene Zhang,Paris,Seine (Paris),France,75019
27888,AW00027888,Tina Rodriguez,Paris,Seine (Paris),France,75002
27889,AW00027889,Jodi Xie,Paris,Seine (Paris),France,75017
27951,AW00027951,Roy Torres,Paris,Seine (Paris),France,75019
27954,AW00027954,Brenda Saunders,Paris,Seine (Paris),France,75002
28364,AW00028364,Alison Nara,Paris,Seine (Paris),France,75010
28373,AW00028373,Shane Lopez,Paris,Seine (Paris),France,75007
28385,AW00028385,Cassie Deng,Paris,Seine (Paris),France,75013
28391,AW00028391,Monique Jimenez,Paris,Seine (Paris),France,75002
28402,AW00028402,Kristin Kumar,Paris,Seine (Paris),France,75012
28418,AW00028418,Kelli Zhu,Paris,Seine (Paris),France,75017
28433,AW00028433,Deborah Shen,Paris,Seine (Paris),France,75019
28464,AW00028464,Eddie Hernandez,Paris,Seine (Paris),France,75003
28476,AW00028476,Bradley Xie,Paris,Seine (Paris),France,75008
28491,AW00028491,Cassie Jai,Paris,Seine (Paris),France,75017
28504,AW00028504,Reginald Gomez,Paris,Seine (Paris),France,75007
28512,AW00028512,Dwayne Alonso,Paris,Seine (Paris),France,75010
28532,AW00028532,Tony Xie,Paris,Seine (Paris),France,75008
28547,AW00028547,April Shen,Paris,Seine (Paris),France,75016
28569,AW00028569,Dustin Jai,Paris,Seine (Paris),France,75009
28689,AW00028689,Kelvin Zhang,Paris,Seine (Paris),France,75002
28724,AW00028724,Marvin Navarro,Paris,Seine (Paris),France,75005
28740,AW00028740,Alisha Alan,Paris,Seine (Paris),France,75005
28743,AW00028743,Kelly Wood,Paris,Seine (Paris),France,75007
28750,AW00028750,Andy Romero,Paris,Seine (Paris),France,75007
28751,AW00028751,Joe Belson,Paris,Seine (Paris),France,75005
28757,AW00028757,Ronald Rodriguez,Paris,Seine (Paris),France,75013
28881,AW00028881,Allen Kapoor,Paris,Seine (Paris),France,75008
28886,AW00028886,Franklin Jai,Paris,Seine (Paris),France,75005
28910,AW00028910,Melody Martin,Paris,Seine (Paris),France,75007
28917,AW00028917,Sandra Zhou,Paris,Seine (Paris),France,75013
29387,AW00029387,Jenny Cai,Paris,Seine (Paris),France,75007
29388,AW00029388,Calvin Kumar,Paris,Seine (Paris),France,75003
29389,AW00029389,Thomas Phillips,Paris,Seine (Paris),France,75007
29390,AW00029390,Summer Rodriguez,Paris,Seine (Paris),France,75012
29395,AW00029395,Lydia Rana,Paris,Seine (Paris),France,75017
29397,AW00029397,Walter Ramos,Paris,Seine (Paris),France,75003
29420,AW00029420,Linda Travers,Paris,Seine (Paris),France,75007
29426,AW00029426,Neil Gomez,Paris,Seine (Paris),France,75010
29427,AW00029427,Wesley Chen,Paris,Seine (Paris),France,75010
29429,AW00029429,Marie Suarez,Paris,Seine (Paris),France,75017
29451,AW00029451,Geoffrey Lopez,Paris,Seine (Paris),France,75016
29472,AW00029472,Lacey Sharma,Paris,Seine (Paris),France,75003
11030,AW00011030,Bethany Yuan,Cloverdale,South Australia,Australia,6105
11074,AW00011074,Levi Arun,Cloverdale,South Australia,Australia,6105
11100,AW00011100,Latasha Navarro,Cloverdale,South Australia,Australia,6105
11139,AW00011139,Tanya Moreno,Cloverdale,South Australia,Australia,6105
11450,AW00011450,Brett Mehta,Cloverdale,South Australia,Australia,6105
11463,AW00011463,Alisha Beck,Cloverdale,South Australia,Australia,6105
11759,AW00011759,Dawn Nath,Cloverdale,South Australia,Australia,6105
12996,AW00012996,Jaclyn Liu,Cloverdale,South Australia,Australia,6105
13050,AW00013050,Dennis Zeng,Cloverdale,South Australia,Australia,6105
13518,AW00013518,Brendan Goldstein,Cloverdale,South Australia,Australia,6105
13521,AW00013521,Sandra Lu,Cloverdale,South Australia,Australia,6105
13632,AW00013632,Cheryl Munoz,Cloverdale,South Australia,Australia,6105
13973,AW00013973,Bethany Shan,Cloverdale,South Australia,Australia,6105
14050,AW00014050,Manuel Lopez,Cloverdale,South Australia,Australia,6105
14134,AW00014134,Cassandra Fernandez,Cloverdale,South Australia,Australia,6105
14215,AW00014215,Stacey Yang,Cloverdale,South Australia,Australia,6105
14237,AW00014237,Kate Andersen,Cloverdale,South Australia,Australia,6105
14683,AW00014683,Molly Sai,Cloverdale,South Australia,Australia,6105
15154,AW00015154,Joe Hernandez,Cloverdale,South Australia,Australia,6105
15186,AW00015186,Leah Yang,Cloverdale,South Australia,Australia,6105
15192,AW00015192,Tasha Shan,Cloverdale,South Australia,Australia,6105
15210,AW00015210,Kurt Raje,Cloverdale,South Australia,Australia,6105
15211,AW00015211,Kenneth Luo,Cloverdale,South Australia,Australia,6105
15229,AW00015229,Calvin Rai,Cloverdale,South Australia,Australia,6105
15756,AW00015756,Kari Gutierrez,Cloverdale,South Australia,Australia,6105
15757,AW00015757,Edwin Ferrier,Cloverdale,South Australia,Australia,6105
15832,AW00015832,Manuel Martinez,Cloverdale,South Australia,Australia,6105
16159,AW00016159,Mindy Goldberg,Cloverdale,South Australia,Australia,6105
17231,AW00017231,Tina Garcia,Cloverdale,South Australia,Australia,6105
17327,AW00017327,Jamie Zhou,Cloverdale,South Australia,Australia,6105
17503,AW00017503,Molly Suri,Cloverdale,South Australia,Australia,6105
18213,AW00018213,Sheena Raji,Cloverdale,South Australia,Australia,6105
18300,AW00018300,Diane Ramos,Cloverdale,South Australia,Australia,6105
18334,AW00018334,Edwin Ye,Cloverdale,South Australia,Australia,6105
18735,AW00018735,Latasha Moreno,Cloverdale,South Australia,Australia,6105
18895,AW00018895,Marco Madan,Cloverdale,South Australia,Australia,6105
19087,AW00019087,Erica Gao,Cloverdale,South Australia,Australia,6105
19091,AW00019091,Warren Yuan,Cloverdale,South Australia,Australia,6105
19569,AW00019569,Kellie Torres,Cloverdale,South Australia,Australia,6105
19765,AW00019765,Ruben Patel,Cloverdale,South Australia,Australia,6105
19794,AW00019794,Danny Ortega,Cloverdale,South Australia,Australia,6105
20253,AW00020253,Veronica Kapoor,Cloverdale,South Australia,Australia,6105
20264,AW00020264,Jay Carlson,Cloverdale,South Australia,Australia,6105
20420,AW00020420,Evelyn Mehta,Cloverdale,South Australia,Australia,6105
20820,AW00020820,Kathleen Rubio,Cloverdale,South Australia,Australia,6105
21217,AW00021217,Casey Xie,Cloverdale,South Australia,Australia,6105
21949,AW00021949,Clayton Chavez,Cloverdale,South Australia,Australia,6105
21973,AW00021973,Janet Vazquez,Cloverdale,South Australia,Australia,6105
21983,AW00021983,Glenn Liang,Cloverdale,South Australia,Australia,6105
22151,AW00022151,Neil Jimenez,Cloverdale,South Australia,Australia,6105
22197,AW00022197,Larry Dominguez,Cloverdale,South Australia,Australia,6105
22405,AW00022405,Leonard Becker,Cloverdale,South Australia,Australia,6105
22855,AW00022855,Summer Sai,Cloverdale,South Australia,Australia,6105
22940,AW00022940,Briana Ashe,Cloverdale,South Australia,Australia,6105
23414,AW00023414,Damien Lin,Cloverdale,South Australia,Australia,6105
23541,AW00023541,Dana Suarez,Cloverdale,South Australia,Australia,6105
24164,AW00024164,Teresa Gomez,Cloverdale,South Australia,Australia,6105
24364,AW00024364,Henry Prasad,Cloverdale,South Australia,Australia,6105
24484,AW00024484,Chad Anand,Cloverdale,South Australia,Australia,6105
24611,AW00024611,Pedro Suarez,Cloverdale,South Australia,Australia,6105
24917,AW00024917,Arthur Gomez,Cloverdale,South Australia,Australia,6105
25030,AW00025030,Jessie Romero,Cloverdale,South Australia,Australia,6105
25034,AW00025034,Anne Martin,Cloverdale,South Australia,Australia,6105
25213,AW00025213,Cheryl Gutierrez,Cloverdale,South Australia,Australia,6105
25214,AW00025214,Roger Chander,Cloverdale,South Australia,Australia,6105
25243,AW00025243,Tonya Rai,Cloverdale,South Australia,Australia,6105
26182,AW00026182,Brittney Liang,Cloverdale,South Australia,Australia,6105
26426,AW00026426,Heidi Malhotra,Cloverdale,South Australia,Australia,6105
26429,AW00026429,Reginald Ortega,Cloverdale,South Australia,Australia,6105
26558,AW00026558,Holly Garcia,Cloverdale,South Australia,Australia,6105
26748,AW00026748,Stacey She,Cloverdale,South Australia,Australia,6105
27583,AW00027583,Calvin Xu,Cloverdale,South Australia,Australia,6105
27983,AW00027983,Ruben Saunders,Cloverdale,South Australia,Australia,6105
28485,AW00028485,Bianca Wu,Cloverdale,South Australia,Australia,6105
28927,AW00028927,Jermaine Rana,Cloverdale,South Australia,Australia,6105
29085,AW00029085,Brad Goel,Cloverdale,South Australia,Australia,6105
29181,AW00029181,Melinda Suarez,Cloverdale,South Australia,Australia,6105
29286,AW00029286,Rodney Alvarez,Cloverdale,South Australia,Australia,6105
29287,AW00029287,Suzanne Lin,Cloverdale,South Australia,Australia,6105
29313,AW00029313,Jésus Sanz,Cloverdale,South Australia,Australia,6105
11058,AW00011058,Marc Diaz,Findon,South Australia,Australia,5023
11365,AW00011365,Brittney Sun,Findon,South Australia,Australia,5023
11369,AW00011369,Ashlee Tang,Findon,South Australia,Australia,5023
11760,AW00011760,Melody Moreno,Findon,South Australia,Australia,5023
12242,AW00012242,Gilbert Liang,Findon,South Australia,Australia,5023
12339,AW00012339,Clayton Jai,Findon,South Australia,Australia,5023
12357,AW00012357,Susan Lu,Findon,South Australia,Australia,5023
12572,AW00012572,Alisha Chander,Findon,South Australia,Australia,5023
12691,AW00012691,Rafael Andersen,Findon,South Australia,Australia,5023
13140,AW00013140,Jamie Zhu,Findon,South Australia,Australia,5023
13157,AW00013157,Heidi Gonzalez,Findon,South Australia,Australia,5023
13523,AW00013523,Adrienne Ruiz,Findon,South Australia,Australia,5023
14033,AW00014033,Melinda Torres,Findon,South Australia,Australia,5023
14125,AW00014125,Shane Gonzalez,Findon,South Australia,Australia,5023
14231,AW00014231,Kari Sai,Findon,South Australia,Australia,5023
14275,AW00014275,Arthur Prasad,Findon,South Australia,Australia,5023
14860,AW00014860,Arturo Chande,Findon,South Australia,Australia,5023
15040,AW00015040,George Lopez,Findon,South Australia,Australia,5023
15183,AW00015183,Michele Raji,Findon,South Australia,Australia,5023
15218,AW00015218,Willie Johnsen,Findon,South Australia,Australia,5023
15219,AW00015219,Clayton Chen,Findon,South Australia,Australia,5023
15822,AW00015822,Damien Zhu,Findon,South Australia,Australia,5023
15828,AW00015828,Robyn Ramos,Findon,South Australia,Australia,5023
16182,AW00016182,Louis Sun,Findon,South Australia,Australia,5023
16618,AW00016618,Cassandra Subram,Findon,South Australia,Australia,5023
16627,AW00016627,Claudia Chen,Findon,South Australia,Australia,5023
16688,AW00016688,Tabitha Gomez,Findon,South Australia,Australia,5023
17244,AW00017244,Kellie Dominguez,Findon,South Australia,Australia,5023
17914,AW00017914,Phillip Suri,Findon,South Australia,Australia,5023
18190,AW00018190,Danny Diaz,Findon,South Australia,Australia,5023
18899,AW00018899,Glenn Liu,Findon,South Australia,Australia,5023
19599,AW00019599,Alvin Jai,Findon,South Australia,Australia,5023
19763,AW00019763,Roger Lu,Findon,South Australia,Australia,5023
19964,AW00019964,Gloria Alonso,Findon,South Australia,Australia,5023
19969,AW00019969,Jake Guo,Findon,South Australia,Australia,5023
19977,AW00019977,Kristine Gill,Findon,South Australia,Australia,5023
20216,AW00020216,Shawn Chander,Findon,South Australia,Australia,5023
20226,AW00020226,Valerie She,Findon,South Australia,Australia,5023
20316,AW00020316,Suzanne Zhang,Findon,South Australia,Australia,5023
20404,AW00020404,Jorge Yang,Findon,South Australia,Australia,5023
20427,AW00020427,Mario Raje,Findon,South Australia,Australia,5023
21182,AW00021182,Lori Navarro,Findon,South Australia,Australia,5023
21184,AW00021184,Harold Rodriguez,Findon,South Australia,Australia,5023
21363,AW00021363,Tammy Arthur,Findon,South Australia,Australia,5023
21948,AW00021948,Ann Madan,Findon,South Australia,Australia,5023
21968,AW00021968,Jaime Deng,Findon,South Australia,Australia,5023
21986,AW00021986,Kristi Chapman,Findon,South Australia,Australia,5023
22841,AW00022841,Douglas Martinez,Findon,South Australia,Australia,5023
22951,AW00022951,Chelsea Mehta,Findon,South Australia,Australia,5023
22958,AW00022958,Brandy Fernandez,Findon,South Australia,Australia,5023
23078,AW00023078,Julio Hernandez,Findon,South Australia,Australia,5023
23120,AW00023120,Javier Browning,Findon,South Australia,Australia,5023
